op,shape,time,valid,count
digamma,"(512,)",26.0,600,"(600, 600)"
digamma,"(1024,)",40.0,600,"(600, 600)"
digamma,"(2048,)",40.0,600,"(600, 600)"
digamma,"(4096,)",40.0,600,"(600, 600)"
digamma,"(8192,)",40.0,600,"(600, 600)"
digamma,"(16384,)",40.0,600,"(600, 600)"
digamma,"(32768,)",40.0,600,"(600, 600)"
digamma,"(65536,)",40.846666666666664,600,"(600, 600)"
digamma,"(131072,)",70.0,600,"(600, 600)"
digamma,"(262144,)",133.56666666666666,600,"(600, 600)"
digamma,"(524288,)",228.0,600,"(600, 600)"
digamma,"(1048576,)",418.0,600,"(600, 600)"
digamma,"(2097152,)",705.51,600,"(600, 600)"
digamma,"(4194304,)",1402.0,600,"(600, 600)"
digamma,"(8388608,)",2796.0,600,"(600, 600)"
digamma,"(16777216,)",5578.0,600,"(600, 600)"
digamma,"(33554432,)",11142.62,600,"(600, 600)"
digamma,"(67108864,)",22102.566666666666,600,"(600, 600)"
digamma,"(134217728,)",44195.573333333334,600,"(600, 600)"
digamma,"(268435456,)",88372.52333333333,600,"(600, 600)"
digamma,"(536870912,)",177984.08333333334,600,"(600, 600)"
erf,"(1,)",4.0,600,"(600, 600)"
erf,"(2,)",4.0,600,"(600, 600)"
erf,"(4,)",4.0,600,"(600, 600)"
erf,"(8,)",4.0,600,"(600, 600)"
erf,"(16,)",4.0,600,"(600, 600)"
erf,"(32,)",4.0,600,"(600, 600)"
erf,"(64,)",4.0,600,"(600, 600)"
erf,"(128,)",4.0,600,"(600, 600)"
erf,"(256,)",4.0,600,"(600, 600)"
erf,"(512,)",4.0,600,"(600, 600)"
erf,"(1024,)",4.0,600,"(600, 600)"
erf,"(2048,)",4.0,600,"(600, 600)"
erf,"(4096,)",4.0,600,"(600, 600)"
erf,"(8192,)",4.0,600,"(600, 600)"
erf,"(16384,)",4.0,600,"(600, 600)"
erf,"(32768,)",4.0,600,"(600, 600)"
erf,"(65536,)",4.0,600,"(600, 600)"
erf,"(131072,)",6.0,600,"(600, 600)"
erf,"(262144,)",6.0,600,"(600, 600)"
erf,"(524288,)",8.0,600,"(600, 600)"
erf,"(1048576,)",20.0,600,"(600, 600)"
erf,"(2097152,)",44.306666666666665,600,"(600, 600)"
erf,"(4194304,)",84.77333333333333,600,"(600, 600)"
erf,"(8388608,)",164.39333333333335,600,"(600, 600)"
erf,"(16777216,)",322.86333333333334,600,"(600, 600)"
erf,"(33554432,)",640.3866666666667,600,"(600, 600)"
erf,"(67108864,)",1274.44,600,"(600, 600)"
erf,"(134217728,)",2543.97,600,"(600, 600)"
erf,"(268435456,)",5091.333333333333,600,"(600, 600)"
erf,"(536870912,)",10196.09,600,"(600, 600)"
erfc,"(1,)",4.0,600,"(600, 600)"
erfc,"(2,)",4.0,600,"(600, 600)"
erfc,"(4,)",4.0,600,"(600, 600)"
erfc,"(8,)",4.0,600,"(600, 600)"
erfc,"(16,)",4.0,600,"(600, 600)"
erfc,"(32,)",4.0,600,"(600, 600)"
erfc,"(64,)",4.0,600,"(600, 600)"
erfc,"(128,)",4.0,600,"(600, 600)"
erfc,"(256,)",4.0,600,"(600, 600)"
erfc,"(512,)",4.0,600,"(600, 600)"
erfc,"(1024,)",4.0,600,"(600, 600)"
erfc,"(2048,)",4.0,600,"(600, 600)"
erfc,"(4096,)",4.0,600,"(600, 600)"
erfc,"(8192,)",4.0,600,"(600, 600)"
erfc,"(16384,)",4.0,600,"(600, 600)"
erfc,"(32768,)",4.0,600,"(600, 600)"
erfc,"(65536,)",4.0,600,"(600, 600)"
erfc,"(131072,)",6.0,600,"(600, 600)"
erfc,"(262144,)",8.0,600,"(600, 600)"
erfc,"(524288,)",10.0,600,"(600, 600)"
erfc,"(1048576,)",20.0,600,"(600, 600)"
erfc,"(2097152,)",45.513333333333335,600,"(600, 600)"
erfc,"(4194304,)",85.33,600,"(600, 600)"
erfc,"(8388608,)",164.70666666666668,600,"(600, 600)"
erfc,"(16777216,)",323.4,600,"(600, 600)"
erfc,"(33554432,)",640.9133333333333,600,"(600, 600)"
erfc,"(67108864,)",1275.17,600,"(600, 600)"
erfc,"(134217728,)",2545.72,600,"(600, 600)"
erfc,"(268435456,)",5095.87,600,"(600, 600)"
erfc,"(536870912,)",10204.183333333332,600,"(600, 600)"
exp,"(1,)",4.0,600,"(600, 600)"
exp,"(2,)",4.0,600,"(600, 600)"
exp,"(4,)",4.0,600,"(600, 600)"
exp,"(8,)",4.0,600,"(600, 600)"
exp,"(16,)",4.0,600,"(600, 600)"
exp,"(32,)",4.0,600,"(600, 600)"
exp,"(64,)",4.0,600,"(600, 600)"
exp,"(128,)",4.0,600,"(600, 600)"
exp,"(256,)",4.0,600,"(600, 600)"
exp,"(512,)",4.0,600,"(600, 600)"
exp,"(1024,)",4.0,600,"(600, 600)"
exp,"(2048,)",4.0,600,"(600, 600)"
exp,"(4096,)",4.0,600,"(600, 600)"
exp,"(8192,)",4.0,600,"(600, 600)"
exp,"(16384,)",4.0,600,"(600, 600)"
exp,"(32768,)",4.0,600,"(600, 600)"
exp,"(65536,)",4.0,600,"(600, 600)"
exp,"(131072,)",4.0,600,"(600, 600)"
exp,"(262144,)",6.0,600,"(600, 600)"
exp,"(524288,)",6.0,600,"(600, 600)"
exp,"(1048576,)",20.1,600,"(600, 600)"
exp,"(2097152,)",45.10666666666667,600,"(600, 600)"
exp,"(4194304,)",85.33,600,"(600, 600)"
exp,"(8388608,)",164.90333333333334,600,"(600, 600)"
exp,"(16777216,)",323.45,600,"(600, 600)"
exp,"(33554432,)",640.98,600,"(600, 600)"
exp,"(67108864,)",1274.5566666666666,600,"(600, 600)"
exp,"(134217728,)",2543.2566666666667,600,"(600, 600)"
exp,"(268435456,)",5089.636666666666,600,"(600, 600)"
exp,"(536870912,)",10190.803333333333,600,"(600, 600)"
exp2,"(1,)",4.0,600,"(600, 600)"
exp2,"(2,)",4.0,600,"(600, 600)"
exp2,"(4,)",4.0,600,"(600, 600)"
exp2,"(8,)",4.0,600,"(600, 600)"
exp2,"(16,)",4.0,600,"(600, 600)"
exp2,"(32,)",4.0,600,"(600, 600)"
exp2,"(64,)",4.0,600,"(600, 600)"
exp2,"(128,)",4.0,600,"(600, 600)"
exp2,"(256,)",4.0,600,"(600, 600)"
exp2,"(512,)",4.0,600,"(600, 600)"
exp2,"(1024,)",4.0,600,"(600, 600)"
exp2,"(2048,)",4.0,600,"(600, 600)"
exp2,"(4096,)",4.0,600,"(600, 600)"
exp2,"(8192,)",4.0,600,"(600, 600)"
exp2,"(16384,)",4.0,600,"(600, 600)"
exp2,"(32768,)",4.0,600,"(600, 600)"
exp2,"(65536,)",4.0,600,"(600, 600)"
exp2,"(131072,)",4.0,600,"(600, 600)"
exp2,"(262144,)",6.0,600,"(600, 600)"
exp2,"(524288,)",6.0,600,"(600, 600)"
exp2,"(1048576,)",20.0,600,"(600, 600)"
exp2,"(2097152,)",44.99666666666667,600,"(600, 600)"
exp2,"(4194304,)",85.37666666666667,600,"(600, 600)"
exp2,"(8388608,)",165.03666666666666,600,"(600, 600)"
exp2,"(16777216,)",323.9166666666667,600,"(600, 600)"
exp2,"(33554432,)",640.7366666666667,600,"(600, 600)"
exp2,"(67108864,)",1274.46,600,"(600, 600)"
exp2,"(134217728,)",2542.8866666666668,600,"(600, 600)"
exp2,"(268435456,)",5089.2266666666665,600,"(600, 600)"
exp2,"(536870912,)",10190.923333333334,600,"(600, 600)"
expm1,"(1,)",4.0,600,"(600, 600)"
expm1,"(2,)",4.0,600,"(600, 600)"
expm1,"(4,)",4.0,600,"(600, 600)"
expm1,"(8,)",4.0,600,"(600, 600)"
expm1,"(16,)",4.0,600,"(600, 600)"
expm1,"(32,)",4.0,600,"(600, 600)"
expm1,"(64,)",4.0,600,"(600, 600)"
expm1,"(128,)",4.0,600,"(600, 600)"
expm1,"(256,)",4.0,600,"(600, 600)"
expm1,"(512,)",4.0,600,"(600, 600)"
expm1,"(1024,)",4.0,600,"(600, 600)"
expm1,"(2048,)",4.0,600,"(600, 600)"
expm1,"(4096,)",4.0,600,"(600, 600)"
expm1,"(8192,)",4.0,600,"(600, 600)"
expm1,"(16384,)",4.0,600,"(600, 600)"
expm1,"(32768,)",4.0,600,"(600, 600)"
expm1,"(65536,)",4.0,600,"(600, 600)"
expm1,"(131072,)",6.0,600,"(600, 600)"
expm1,"(262144,)",6.0,600,"(600, 600)"
expm1,"(524288,)",8.0,600,"(600, 600)"
expm1,"(1048576,)",20.0,600,"(600, 600)"
expm1,"(2097152,)",45.06,600,"(600, 600)"
expm1,"(4194304,)",85.07666666666667,600,"(600, 600)"
expm1,"(8388608,)",164.65333333333334,600,"(600, 600)"
expm1,"(16777216,)",323.56,600,"(600, 600)"
expm1,"(33554432,)",640.7633333333333,600,"(600, 600)"
expm1,"(67108864,)",1274.7,600,"(600, 600)"
expm1,"(134217728,)",2544.72,600,"(600, 600)"
expm1,"(268435456,)",5092.106666666667,600,"(600, 600)"
expm1,"(536870912,)",10196.943333333333,600,"(600, 600)"
floor,"(1,)",4.0,600,"(600, 600)"
floor,"(2,)",4.0,600,"(600, 600)"
floor,"(4,)",4.0,600,"(600, 600)"
floor,"(8,)",4.0,600,"(600, 600)"
floor,"(16,)",4.0,600,"(600, 600)"
floor,"(32,)",4.0,600,"(600, 600)"
floor,"(64,)",4.0,600,"(600, 600)"
floor,"(128,)",4.0,600,"(600, 600)"
floor,"(256,)",4.0,600,"(600, 600)"
floor,"(512,)",4.0,600,"(600, 600)"
floor,"(1024,)",4.0,600,"(600, 600)"
floor,"(2048,)",4.0,600,"(600, 600)"
floor,"(4096,)",4.0,600,"(600, 600)"
floor,"(8192,)",4.0,600,"(600, 600)"
floor,"(16384,)",4.0,600,"(600, 600)"
floor,"(32768,)",4.0,600,"(600, 600)"
floor,"(65536,)",4.0,600,"(600, 600)"
floor,"(131072,)",4.0,600,"(600, 600)"
floor,"(262144,)",6.0,600,"(600, 600)"
floor,"(524288,)",6.0,600,"(600, 600)"
floor,"(1048576,)",20.0,600,"(600, 600)"
floor,"(2097152,)",44.91,600,"(600, 600)"
floor,"(4194304,)",85.32666666666667,600,"(600, 600)"
floor,"(8388608,)",164.96333333333334,600,"(600, 600)"
floor,"(16777216,)",323.31333333333333,600,"(600, 600)"
floor,"(33554432,)",640.5433333333333,600,"(600, 600)"
floor,"(67108864,)",1273.9533333333334,600,"(600, 600)"
floor,"(134217728,)",2542.34,600,"(600, 600)"
floor,"(268435456,)",5087.84,600,"(600, 600)"
floor,"(536870912,)",10188.486666666666,600,"(600, 600)"
lgamma,"(1,)",4.0,600,"(600, 600)"
lgamma,"(2,)",4.0,600,"(600, 600)"
lgamma,"(4,)",4.0,600,"(600, 600)"
lgamma,"(8,)",6.0,600,"(600, 600)"
lgamma,"(16,)",6.0,600,"(600, 600)"
lgamma,"(32,)",6.0,600,"(600, 600)"
lgamma,"(64,)",6.0,600,"(600, 600)"
lgamma,"(128,)",6.0,600,"(600, 600)"
lgamma,"(256,)",6.0,600,"(600, 600)"
lgamma,"(512,)",6.0,600,"(600, 600)"
lgamma,"(1024,)",8.0,600,"(600, 600)"
lgamma,"(2048,)",8.0,600,"(600, 600)"
lgamma,"(4096,)",8.0,600,"(600, 600)"
lgamma,"(8192,)",8.0,600,"(600, 600)"
lgamma,"(16384,)",8.0,600,"(600, 600)"
lgamma,"(32768,)",8.0,600,"(600, 600)"
lgamma,"(65536,)",8.0,600,"(600, 600)"
lgamma,"(131072,)",8.0,600,"(600, 600)"
