op,shape,time,valid,count
sigmoid,"(8192,)",4.0,600,"(600, 600)"
sigmoid,"(16384,)",4.0,600,"(600, 600)"
sigmoid,"(32768,)",4.0,600,"(600, 600)"
sigmoid,"(65536,)",4.0,600,"(600, 600)"
sigmoid,"(131072,)",6.0,600,"(600, 600)"
sigmoid,"(262144,)",6.0,600,"(600, 600)"
sigmoid,"(524288,)",8.0,600,"(600, 600)"
sigmoid,"(1048576,)",21.74,600,"(600, 600)"
sigmoid,"(2097152,)",46.0,600,"(600, 600)"
sigmoid,"(4194304,)",86.0,600,"(600, 600)"
sigmoid,"(8388608,)",165.84666666666666,600,"(600, 600)"
sigmoid,"(16777216,)",324.0,600,"(600, 600)"
sigmoid,"(33554432,)",641.83,600,"(600, 600)"
sigmoid,"(67108864,)",1276.1333333333334,600,"(600, 600)"
sigmoid,"(134217728,)",2546.423333333333,600,"(600, 600)"
sigmoid,"(268435456,)",5094.75,600,"(600, 600)"
sigmoid,"(536870912,)",10199.566666666668,600,"(600, 600)"
softplus,"(1,)",4.0,600,"(600, 600)"
softplus,"(2,)",4.0,600,"(600, 600)"
softplus,"(4,)",4.0,600,"(600, 600)"
softplus,"(8,)",6.0,600,"(600, 600)"
softplus,"(16,)",6.0,600,"(600, 600)"
softplus,"(32,)",6.0,600,"(600, 600)"
softplus,"(64,)",6.0,600,"(600, 600)"
softplus,"(128,)",6.0,600,"(600, 600)"
softplus,"(256,)",6.0,600,"(600, 600)"
softplus,"(512,)",6.0,600,"(600, 600)"
softplus,"(1024,)",6.0,600,"(600, 600)"
softplus,"(2048,)",6.0,600,"(600, 600)"
softplus,"(4096,)",6.0,600,"(600, 600)"
softplus,"(8192,)",6.0,600,"(600, 600)"
softplus,"(16384,)",6.0,600,"(600, 600)"
softplus,"(32768,)",6.0,600,"(600, 600)"
softplus,"(65536,)",6.0,600,"(600, 600)"
softplus,"(131072,)",6.0,600,"(600, 600)"
softplus,"(262144,)",8.0,600,"(600, 600)"
softplus,"(524288,)",10.0,600,"(600, 600)"
softplus,"(1048576,)",22.0,600,"(600, 600)"
softplus,"(2097152,)",46.0,600,"(600, 600)"
softplus,"(4194304,)",86.0,600,"(600, 600)"
softplus,"(8388608,)",166.0,600,"(600, 600)"
softplus,"(16777216,)",324.36333333333334,600,"(600, 600)"
softplus,"(33554432,)",643.2,600,"(600, 600)"
softplus,"(67108864,)",1279.1233333333332,600,"(600, 600)"
softplus,"(134217728,)",2552.0,600,"(600, 600)"
softplus,"(268435456,)",5105.136666666666,600,"(600, 600)"
softplus,"(536870912,)",10219.51,600,"(600, 600)"
softshrink,"(1,)",4.0,600,"(600, 600)"
softshrink,"(2,)",4.0,600,"(600, 600)"
softshrink,"(4,)",4.0,600,"(600, 600)"
